id,date,lon,lat,logit_g,g,type,bathymetry,current_velocity,mixed_layer_depth,temperature,rep,presence
M-156,2018-04-15T22:00:00Z,73.34906659999996,2.393283329999955,NA,NA,pseudo-absence,-199.82986450195312,0.026681996881961823,14.106757164001465,29.211578369140625,0,0
M-156,2018-04-17T22:00:00Z,73.2957875471959,2.3976316746819033,NA,NA,pseudo-absence,-199.82986450195312,0.026681996881961823,14.106757164001465,29.211578369140625,0,0
M-156,2018-04-19T22:00:00Z,73.2388053713074,2.4689466410817165,NA,NA,pseudo-absence,-333.3732604980469,0.11779755353927612,16.92655372619629,29.169307708740234,0,0
M-156,2018-04-21T22:00:00Z,73.21652750375615,2.5932515800244573,NA,NA,pseudo-absence,-333.3732604980469,0.11779755353927612,16.92655372619629,29.169307708740234,0,0
M-156,2018-04-23T22:00:00Z,73.00124424433244,3.2456098317189492,NA,NA,pseudo-absence,-207.25694274902344,0.04459335282444954,15.376461029052734,29.110286712646484,0,0
M-156,2018-04-25T22:00:00Z,72.9221645154273,3.3386641140920124,NA,NA,pseudo-absence,-126.06771087646484,0.02124009281396866,14.670348167419434,29.098600387573242,0,0
M-156,2018-04-27T22:00:00Z,72.88958951342784,3.4292447829094543,NA,NA,pseudo-absence,-126.06771087646484,0.02124009281396866,14.670348167419434,29.098600387573242,0,0
M-156,2018-04-29T22:00:00Z,72.76834849360797,3.481854787636922,NA,NA,pseudo-absence,-351.35589599609375,0.07063709944486618,14.7969331741333,29.12239646911621,0,0
M-156,2018-05-01T22:00:00Z,72.91588376430954,3.504138234543865,NA,NA,pseudo-absence,-65.05208587646484,0.03167356923222542,12.031608581542969,29.143245697021484,0,0
M-156,2018-05-03T22:00:00Z,72.96106333615397,3.5074283638885957,NA,NA,pseudo-absence,-65.05208587646484,0.03167356923222542,12.031608581542969,29.143245697021484,0,0
M-156,2018-04-16T22:00:00Z,73.34474500263448,2.559034870630404,NA,NA,pseudo-absence,-333.3732604980469,0.11779755353927612,16.92655372619629,29.169307708740234,1,0
M-156,2018-04-18T22:00:00Z,73.34956493935002,2.760485700276809,NA,NA,pseudo-absence,-370.5451354980469,0.1473332941532135,17.269760131835938,29.105199813842773,1,0
M-156,2018-04-20T22:00:00Z,73.3591955087097,2.864819134004042,NA,NA,pseudo-absence,-196.484375,0.04813842102885246,16.28965187072754,29.10550308227539,1,0
M-156,2018-04-22T22:00:00Z,73.38431844640354,3.3080601660044335,NA,NA,pseudo-absence,-208.57986450195312,0.06748799234628677,15.78453254699707,29.103086471557617,1,0
M-156,2018-04-24T22:00:00Z,73.24154133202998,3.3904840875263464,NA,NA,pseudo-absence,-208.57986450195312,0.06748799234628677,15.78453254699707,29.103086471557617,1,0
M-156,2018-04-26T22:00:00Z,73.21230802608866,3.700656961058388,NA,NA,pseudo-absence,-380.11285400390625,0.05239832028746605,17.253814697265625,29.058195114135742,1,0
