id,date,lon,lat,logit_g,g,type
M-130,2017-09-20T20:00:00Z,74.33617875409549,4.8891870926633265,2.343814978794191,0.8850599315097457,occurrence
M-130,2017-09-21T20:00:00Z,74.1485823011417,4.788573111155013,2.1705567473539658,0.8639945558779243,occurrence
M-130,2017-09-22T20:00:00Z,73.99136956308739,4.690012595012524,1.9768051332211072,0.8367418487336461,occurrence
M-130,2017-09-23T20:00:00Z,73.86603184948187,4.597889551142512,1.7729475831187167,0.8034214794815138,occurrence
M-130,2017-09-24T20:00:00Z,73.7733089074631,4.516230045758079,1.5759986134155288,0.7663173464124252,occurrence
M-130,2017-09-25T20:00:00Z,73.71428401210348,4.448905389678692,1.428071722286563,0.7350939080035533,occurrence
M-130,2017-09-26T20:00:00Z,73.70973857418238,4.407262500072625,1.3824621267381625,0.7248715820965149,occurrence
M-130,2017-09-27T20:00:00Z,73.70812095192318,4.380167982613707,1.3824546244033216,0.7248698773677091,occurrence
M-149,2017-11-25T22:00:00Z,73.3517683254175,2.3972828569627014,1.9955714078863436,0.8941611970377532,occurrence
M-149,2017-11-26T22:00:00Z,73.32654429834236,2.3775866188435963,1.9955713993987332,0.8941611884001659,occurrence
M-149,2017-11-27T22:00:00Z,73.25966025208251,2.437167797053202,1.9954721890927785,0.8940602212160268,occurrence
M-149,2017-11-28T22:00:00Z,73.21376591015377,2.432518318641557,1.9954219621843527,0.894009101952836,occurrence
M-149,2017-11-29T22:00:00Z,73.19472477418633,2.386704673884165,1.9954441469802295,0.8940316811349833,occurrence
M-149,2017-11-30T22:00:00Z,73.24005893942882,2.28770264607195,1.995487596832752,0.8940759023056797,occurrence
M-149,2017-12-01T22:00:00Z,72.80756752993709,3.1447938703408673,1.996318946977119,0.8949217290438471,occurrence
M-149,2017-12-02T22:00:00Z,72.12500967942968,4.490881470535444,1.9903660387806263,0.8888533516184947,occurrence
M-149,2017-12-03T22:00:00Z,71.47421673984324,5.77583807925264,1.9706919573443464,0.8686015833991872,occurrence
M-149,2017-12-04T22:00:00Z,71.06075586047882,6.601618439931194,1.9468009481541315,0.8436011387183643,occurrence
M-149,2017-12-05T22:00:00Z,71.09354531645782,6.5659616472904005,1.9347938184827784,0.8308660299509609,occurrence
M-149,2017-12-06T22:00:00Z,71.78805674622896,5.250902007755804,1.942291047052798,0.8388312322304948,occurrence
M-149,2017-12-07T22:00:00Z,73.41862981861594,2.1151256220455092,1.947281716335873,0.8441086733531803,occurrence
M-149,2017-12-08T22:00:00Z,74.16742339334041,1.2090523907848705,1.912553581415153,0.8069736108629413,occurrence
M-149,2017-12-09T22:00:00Z,76.76475140116649,-0.5214129192944825,2.003491791846172,0.90219728623247,occurrence
M-149,2017-12-10T22:00:00Z,77.92156165949197,-4.826407110136801,2.055706379929844,0.9539727805219128,occurrence
M-149,2017-12-11T22:00:00Z,80.93431382570303,-9.252341898031544,2.077176578479897,0.9746650790139998,occurrence
M-149,2017-12-12T22:00:00Z,86.03027285665529,-11.811042890757369,2.1039616517762547,1,occurrence
M-149,2017-12-13T22:00:00Z,90.6163668552882,-11.184212159523728,1.8920531643273115,0.7845979462272068,occurrence
M-149,2017-12-14T22:00:00Z,94.5262282423316,-10.449826518402585,1.746816219891877,0.6161391227764461,occurrence
M-149,2017-12-15T22:00:00Z,97.28578401850194,-10.458587355038368,1.418126122910609,0.1668848619808537,occurrence
M-149,2017-12-16T22:00:00Z,97.7166127505732,-10.71314293056406,1.3868121611341624,0.11895497628165724,occurrence
M-149,2017-12-17T22:00:00Z,98.06059267269964,-10.283801072526288,1.353125908709434,0.06637878290930535,occurrence
M-149,2017-12-18T22:00:00Z,97.99902581443276,-9.266167906498078,1.3281300355108214,0.0266850244602898,occurrence
M-149,2017-12-19T22:00:00Z,98.52462720769428,-9.175164961685317,1.3299414835040153,0.02958114138942762,occurrence
M-149,2017-12-20T22:00:00Z,99.52453016293258,-9.771063349928978,1.3115280913103973,0,occurrence
M-149,2017-12-21T22:00:00Z,100.19322224184565,-10.503801600752904,1.311714137471426,3.0045950972427466e-4,occurrence
M-150,2017-11-25T22:00:00Z,73.35222173789359,2.3975901212387845,4.859233506493183,0.998561560630019,occurrence
M-150,2017-11-26T22:00:00Z,73.3371621224559,2.412598027011286,4.85949783963524,0.9985941330218868,occurrence
M-150,2017-11-27T22:00:00Z,73.25087589817234,2.4265633221107032,4.8604805905798925,0.9987151579641096,occurrence
M-150,2017-11-28T22:00:00Z,73.16220936354642,2.4315967550910784,4.86135494408458,0.9988227354525342,occurrence
M-150,2017-11-29T22:00:00Z,73.10146740728563,2.429184118928076,4.862290814407495,0.9989377791883812,occurrence
M-150,2017-11-30T22:00:00Z,73.14849563633962,2.416589491942859,4.863219217390767,0.9990518002862993,occurrence
M-150,2017-12-01T22:00:00Z,73.13173704287378,2.4213370731029875,4.864161068597648,0.99916736655639,occurrence
M-150,2017-12-02T22:00:00Z,73.0874491789161,2.427219015249533,4.866035447731622,0.9993970364732788,occurrence
