pa,lon,lat,bathymetry,current_velocity,mixed_layer_depth,temperature,test_train
0,56.56652151160699,-2.6160103616522585,-4392.02783203125,0.2551775574684143,18.556833267211914,28.543182373046875,train
0,57.00719475068715,-0.17652146988877015,-4646.33349609375,0.13653682172298431,18.60722541809082,28.708906173706055,train
0,57.37380472497483,7.758749408323865,-3991.361083984375,0.0676959678530693,26.79130744934082,27.80211639404297,train
0,64.2600595137396,3.87431887876494,-2907.388916015625,0.0708627998828888,20.203105926513672,29.167831420898438,train
0,66.27487109706873,14.400770622938936,-3935.0556640625,0.04809820279479027,29.10032081604004,28.01713752746582,test
0,41.65586965365411,-13.16814065989086,-2665.75,0.15661896765232086,25.06194305419922,27.691349029541016,train
0,41.45457711546798,-8.21845772440509,-3007.888916015625,0.20769397914409637,24.78335189819336,27.70081901550293,test
0,39.1696835652725,-28.65378433089898,-4835.16650390625,0.0890064388513565,30.503076553344727,24.108741760253906,train
0,49.84105012292942,-23.93261435597485,-4411.388671875,0.08189038187265396,30.715415954589844,25.361177444458008,train
0,63.47391109081245,-24.1214122840343,-4584.83349609375,0.03171774744987488,36.472373962402344,24.32163429260254,train
0,63.74913131831086,-10.631609511856784,-3287.25,0.2083214819431305,26.64008903503418,27.621610641479492,train
0,47.42263171190728,-26.597534656302926,-2539.861083984375,0.033629339188337326,28.86781120300293,24.751672744750977,train
0,62.51892057327951,-12.242903107692596,-3892.138916015625,0.23624885082244873,27.55600929260254,27.221710205078125,test
0,87.47066395930872,-6.941113612285376,-5069.25,0.06896685808897018,21.931303024291992,28.50794792175293,test
0,92.37822697961732,-8.244327738193249,-5306.91650390625,0.16325609385967255,24.108869552612305,28.23948860168457,train
0,102.63693605386982,-16.41699049129079,-5995.33349609375,0.07517542690038681,34.1075325012207,26.304885864257812,test
0,50.23499624101261,-2.779167986289792,-5023.25,0.04503461346030235,17.51612091064453,27.85970115661621,train
0,93.80815946836984,-5.9381706567007155,-5080.08349609375,0.04700995609164238,23.721023559570312,28.66754722595215,test
0,38.18900154788583,22.37147279505553,-734.0555419921875,0.04875369742512703,21.157005310058594,28.404346466064453,train
0,36.53478696423976,-30.836146640840088,-2619.5,0.0225467961281538,31.848064422607422,23.21088981628418,train
0,53.00137486183597,-10.978184361917004,-4776.66650390625,0.23979350924491882,24.6710147857666,27.170045852661133,train
0,57.026788948059064,0.9894752880765204,-4495.611328125,0.15003353357315063,19.412261962890625,28.676544189453125,train
0,65.25755923850714,-14.32889269211858,-3950.138916015625,0.2160210758447647,35.13877868652344,26.835479736328125,train
0,61.65272793623682,-14.903296815543566,-2892.02783203125,0.16225650906562805,32.73246765136719,26.6136417388916,train
0,75.40145839350006,7.185924040780638,-2079.416748046875,0.046471867710351944,16.796642303466797,28.741607666015625,train
0,72.1731713400536,-2.1071570153982804,-4576.77783203125,0.16408579051494598,18.295000076293945,29.182540893554688,test
0,43.651754867761454,-7.519389273842015,-4052.0556640625,0.1345241218805313,26.748607635498047,27.72484016418457,test
0,53.500944381887464,-1.2848125108427055,-4784.138671875,0.06178802624344826,17.532691955566406,28.23847770690918,test
0,44.834528964619075,-4.93047121229405,-4502.6943359375,0.13923394680023193,23.465333938598633,27.614675521850586,train
0,41.645460203331766,-11.863209169681978,-1869.3333740234375,0.2683526873588562,23.486421585083008,27.631465911865234,train
0,84.24523286003611,-3.475443483678658,-4874.861328125,0.11098869144916534,19.024518966674805,29.018041610717773,train
0,60.03420421465513,-5.613959403372198,-4083.47216796875,0.080558642745018,18.98097038269043,28.183639526367188,test
0,53.3939419437567,15.655968874047524,-2423.416748046875,0.08390044420957565,17.959033966064453,26.93429946899414,train
0,76.21913013615202,2.1662099509924664,-3903.47216796875,0.06972827017307281,20.0435848236084,29.108903884887695,test
0,87.79618447808329,12.349123364337492,-3167.166748046875,0.04378008097410202,21.94901466369629,28.651294708251953,train
0,52.42149948952252,-11.2519328444786,-4400.111328125,0.24713239073753357,25.707002639770508,27.09198760986328,train
0,63.9643032129996,6.5605597957202315,-4368.1943359375,0.030277317389845848,22.703460693359375,28.88578987121582,train
0,74.77008702999152,0.4519478297339367,-3926.6943359375,0.037360742688179016,20.702869415283203,29.2603759765625,train
0,61.82151424140734,-1.8541488512002304,-4937.27783203125,0.05907011032104492,18.852577209472656,28.993467330932617,train
0,56.01145192821866,-1.3097779345027194,-4451.25,0.0778571143746376,17.6617374420166,28.554109573364258,test
0,69.26225309270856,15.989800597036831,-3646.416748046875,0.04502136632800102,25.27394676208496,28.267019271850586,train
0,58.90093893222323,1.2313160450566485,-3819.5556640625,0.14712613821029663,19.530685424804688,28.907997131347656,train
0,61.664052494228656,6.338781731748316,-3476.861083984375,0.023956509307026863,24.46095085144043,28.768386840820312,train
0,57.34886046381037,-28.810178683156828,-4565.97216796875,0.006619121879339218,32.45891571044922,22.51950454711914,train
0,58.15971582822734,-8.28979253879302,-2943.97216796875,0.22928109765052795,20.692548751831055,27.76291847229004,train
0,81.11509374609393,-4.455239671885849,-5074.111328125,0.10945674031972885,17.961898803710938,28.860780715942383,train
0,58.53436001763076,2.2875386337539427,-4512.861328125,0.1179877370595932,19.954757690429688,28.806520462036133,train
0,52.09692469108191,-24.532803017239388,-5207.58349609375,0.10333120822906494,31.477741241455078,25.101865768432617,test
0,59.434390234613105,9.471831489202602,-3923.1943359375,0.0417669340968132,27.318817138671875,27.725187301635742,train
0,58.59392755994827,-17.334383323689966,-545.52777099609375,0.1831546425819397,30.65616798400879,26.063066482543945,train
0,73.50817905239964,-0.00753397082105135,-2337.47216796875,0.14009566605091095,19.2216796875,29.34404754638672,train
0,39.596089639750005,19.681011512539868,-415.1666564941406,0.08796606957912445,20.375595092773438,29.44859504699707,train
0,47.370998518040125,-5.226833483715717,-4728.25,0.0785093754529953,22.83811378479004,27.791715621948242,train
0,64.62587389849413,10.3343964114383,-4399.111328125,0.023451080545783043,27.35898780822754,28.365947723388672,train
0,71.71884951961557,-0.7133043909072677,-3747.02783203125,0.08408614248037338,20.55937957763672,29.334659576416016,train
0,81.28015943236883,-4.081599976477756,-5098.638671875,0.11395525187253952,17.983123779296875,28.91069793701172,train
0,58.31270571242579,-6.93414703149005,-1656.72216796875,0.1296963393688202,17.982807159423828,27.88667869567871,train
0,65.1259713976018,-19.0740913291019,-2639.611083984375,0.10494402050971985,38.05155563354492,25.632747650146484,train
0,38.68880540144669,-31.613302954712697,-4967.388671875,0.022729557007551193,31.142370223999023,22.549049377441406,train
0,80.07101170252393,2.1102405265172526,-4396.111328125,0.08123645931482315,22.775888442993164,29.045114517211914,train
0,41.53276772559666,-21.584416568629734,-3204.5,0.051538728177547455,22.07207489013672,27.087581634521484,test
0,58.947108087342585,-22.811100639868855,-5112.0556640625,0.05704392120242119,38.35768508911133,25.04777717590332,train
0,60.888432539085755,22.911117162345736,-3335.583251953125,0.12743805348873138,17.900169372558594,27.04456901550293,test
0,60.47005663856618,5.682960012408884,-3492.888916015625,0.023626593872904778,23.824819564819336,28.729116439819336,train
0,101.70751395968963,-3.918288834329996,-823.72222900390625,0.092219777405262,18.409006118774414,29.07547378540039,train
0,91.01012431266372,21.71086552167079,-3.8611111640930176,0.03603503108024597,7.019257545471191,27.203460693359375,train
0,41.62035179248276,-8.409286299691734,-3237.0556640625,0.20800086855888367,24.648338317871094,27.68936538696289,train
0,45.39374152153799,-14.04351132557958,-3498.416748046875,0.03476996719837189,21.36294937133789,28.018693923950195,train
0,93.56708357329892,7.424060444989586,-42.36111068725586,0.08105669915676117,24.554208755493164,28.762868881225586,train
0,74.69693293630041,10.899677880009705,-1860.8055419921875,0.022737685590982437,14.134491920471191,28.827800750732422,test
0,83.18157315923126,2.328291065321762,-4359.9443359375,0.04439329355955124,24.06427764892578,29.053863525390625,train
0,63.02249216277507,-20.01385600169877,-2864.4443359375,0.06895110756158829,35.62571716308594,25.46551513671875,test
0,77.95475261010014,-0.2779751139997119,-4748.638671875,0.15086780488491058,23.615690231323242,29.27736473083496,test
0,68.21763200160149,-15.095828529848324,-3315.583251953125,0.17675478756427765,36.75649642944336,26.642196655273438,train
0,95.02493629620052,-4.257466721100272,-4880.52783203125,0.058585695922374725,24.186599731445312,28.994997024536133,test
0,50.09478337129577,-1.517269620988982,-4915.611328125,0.12320256978273392,17.16514015197754,27.805898666381836,train
0,46.47060236170111,-14.979298834107832,-1714.5555419921875,0.07049281895160675,20.613248825073242,28.096147537231445,train
0,76.02986073982218,0.0675751890085866,-4264.91650390625,0.12920460104942322,22.550060272216797,29.298612594604492,train
0,61.300749671172575,-4.3055755183395155,-3722.5,0.2232198268175125,19.995548248291016,28.547273635864258,train
0,43.25005795204619,-17.25568057811775,-36.77777862548828,0.045760057866573334,18.544382095336914,27.76991844177246,train
0,74.45996196350424,7.351060568896586,-2767.638916015625,0.05408270284533501,16.59434700012207,28.830276489257812,train
0,89.29472545535722,-0.40649769205562536,-3049.388916015625,0.05215046927332878,24.910892486572266,29.320138931274414,train
0,70.20805103121353,10.008616712478952,-4531.66650390625,0.04815613105893135,22.396821975708008,28.88273048400879,train
0,38.610018005291685,-25.060668659620323,-3728.833251953125,0.06458403170108795,27.75655746459961,25.40966033935547,test
0,71.00910311897982,8.184444460279785,-4011.3056640625,0.02405872382223606,20.492782592773438,29.007827758789062,train
0,94.16947613388665,3.408784789252292,-1308.72216796875,0.047943323850631714,16.92978858947754,29.283769607543945,train
0,53.39452061609779,-22.764876587307885,-4438.861328125,0.06886300444602966,33.27542495727539,25.409616470336914,train
0,87.52466303649959,-3.890257737100689,-4832.111328125,0.10304184257984161,20.399757385253906,29.004484176635742,train
0,58.20899501190701,-3.7007747523512817,-4113.388671875,0.2998906672000885,19.096744537353516,28.52411460876465,test
0,67.7260214345718,-11.859420588279766,-4112.888671875,0.2142132669687271,28.11782455444336,27.356786727905273,train
0,99.13067622589986,-15.447347342662576,-5390.638671875,0.11232957243919373,36.13813400268555,26.605030059814453,test
0,41.13814970244305,-22.028877633674277,-3143.1943359375,0.028902042657136917,22.093421936035156,26.820919036865234,train
0,98.32534868257544,-13.580350476182405,-4021.333251953125,0.0801788792014122,34.49320983886719,27.197532653808594,train
0,84.40480790029409,-4.370426902098753,-4957.5,0.11771084368228912,19.18117332458496,28.915855407714844,train
0,61.86783633468049,16.63596374360856,-3881.666748046875,0.03845049813389778,27.855018615722656,27.088075637817383,train
0,73.61299502746101,-1.510326689345617,-2860.6943359375,0.16433997452259064,19.656246185302734,29.26123046875,test
0,42.852979328697515,-13.43218823049751,-3434.47216796875,0.11375127732753754,24.01386070251465,27.8051700592041,train
0,57.775370034842794,-26.3647894422368,-5257.138671875,0.04965122044086456,35.464481353759766,23.902599334716797,train
0,100.64784863940028,-2.693763514059782,-1126.52783203125,0.06151051074266434,17.423940658569336,29.295936584472656,train
0,69.50950566503792,-1.8218632419251548,-3729.666748046875,0.12505047023296356,18.558565139770508,29.19820213317871,test
0,85.54230847704319,9.56403956944134,-3589.5,0.04375947639346123,19.493988037109375,28.73918342590332,train
0,54.02664139980557,-16.925144011710344,-4645.58349609375,0.13520914316177368,32.03703308105469,26.45465850830078,test
0,62.14439676031142,17.90168506836579,-3777.3056640625,0.07386191189289093,26.029447555541992,27.023042678833008,train
0,64.30466288113817,0.09819883988549082,-4369.27783203125,0.045121245086193085,19.918472290039062,29.260950088500977,train
0,48.18815996617167,-11.183442751196813,-3927.111083984375,0.884684145450592,24.84619903564453,26.832426071166992,train
0,59.02481771028559,4.148452695261188,-3909.97216796875,0.0218074768781662,21.54111671447754,28.685562133789062,train
0,47.6559837563586,-12.313125364340747,-223.75,0.05744754150509834,21.258182525634766,27.727998733520508,train
0,68.26197884488519,-7.68266598308786,-2355.1943359375,0.10432534664869308,22.350645065307617,28.289466857910156,train
0,70.38443828931497,-15.446461821680725,-4003.8056640625,0.179666206240654,38.05888748168945,26.547435760498047,train
0,61.11510953853811,-14.115812939499204,-3.777777671813965,0.18862824141979218,16.87885093688965,26.666240692138672,train
0,59.74744204706085,-4.186398958514446,-3940.111083984375,0.26536136865615845,19.193382263183594,28.488496780395508,train
0,76.07223562326263,-1.454986453235747,-4842.611328125,0.14662282168865204,20.02793312072754,29.23533821105957,train
0,37.75562665769395,-23.515238883555806,-2875.916748046875,0.0771980732679367,27.61764144897461,26.082426071166992,train
0,97.40532308496164,1.7706612339698364,-223.94444274902344,0.015550743788480759,15.087865829467773,29.785690307617188,train
0,54.41945442015344,-28.0823611957342,-5036.3056640625,0.010455279611051083,31.69159698486328,23.101709365844727,train
0,67.00307913377796,9.89726369429482,-4423.4443359375,0.030006106942892075,24.59054946899414,28.702892303466797,train
0,62.899388375069776,1.636626439645275,-3731.97216796875,0.1157403290271759,19.21487045288086,29.18091583251953,train
0,55.938809344971574,1.6340230293678006,-4787.41650390625,0.1242302656173706,19.311477661132812,28.48066520690918,train
0,48.06062120446209,-3.005899833733673,-4898.72216796875,0.10671783238649368,17.236278533935547,27.659282684326172,train
0,61.66155423616478,2.7754647633117924,-3776.333251953125,0.09096881747245789,19.45775604248047,29.0650577545166,train
0,57.56252958423022,-8.908697236786347,-3568.75,0.19853974878787994,22.166397094726562,27.677114486694336,train
0,72.06337193792427,-12.093582136633652,-4451.388671875,0.21944883465766907,29.33737564086914,27.42844009399414,train
0,35.05837161208188,-28.007910900717995,-1951.77783203125,0.12225865572690964,32.560543060302734,24.5465030670166,train
0,88.83859786322063,11.941250516590172,-3168.916748046875,0.04018184542655945,21.96893310546875,28.653587341308594,train
0,62.588222370702766,-0.337505572498739,-4557.83349609375,0.062139399349689484,19.57874870300293,29.196640014648438,train
0,71.73951939809567,8.075059996651795,-3421.611083984375,0.023963499814271927,19.454675674438477,28.991762161254883,train
0,58.18868933830433,-5.093024890194586,-3774.916748046875,0.1824747771024704,19.064027786254883,28.22528076171875,train
0,72.60011127651168,6.985484554593949,-1459.361083984375,0.0353400781750679,18.47678565979004,28.907535552978516,train
0,104.1297433434588,-11.168070481786716,-3513.5556640625,0.17974650859832764,27.738786697387695,27.69780731201172,train
0,65.04034271465945,-5.976126673653353,-4234.9443359375,0.04696843773126602,20.8190860748291,28.44781494140625,train
0,76.02414067763394,5.63464157349087,-2259.583251953125,0.08073756843805313,17.41912078857422,28.75437355041504,test
0,52.69553201001147,-4.238496393518594,-4251.388671875,0.11311491578817368,20.226999282836914,28.13105010986328,train
0,59.02005910391305,14.059885727925971,-4617.9443359375,0.07115764915943146,28.028186798095703,26.970123291015625,train
0,72.42007140182946,-6.865465386975514,-1015.888916015625,0.10861214995384216,16.586631774902344,28.297618865966797,train
0,57.69812995509875,-27.068651609212072,-5281.97216796875,0.05224057286977768,33.002323150634766,23.5221004486084,train
0,51.010011596032,4.492361503844962,-4278.72216796875,0.1071692481637001,23.35400390625,27.287874221801758,test
0,64.29849521601926,-12.743021705904612,-3705,0.2100995033979416,30.011699676513672,27.134496688842773,train
0,60.858867893450885,-20.994995253037537,-3445.9443359375,0.0647118091583252,37.04610061645508,25.3033504486084,train
0,62.54388217923635,-0.58235597156136,-4267.5556640625,0.057213377207517624,19.37421226501465,29.1757755279541,train
0,45.9598310382966,-9.351546429773004,-4351.52783203125,0.2171400636434555,26.788894653320312,27.260963439941406,train
0,81.77384525910318,-7.916870541091213,-5248.91650390625,0.16423986852169037,22.055761337280273,28.345003128051758,test
0,40.02346696895685,17.806857699851754,-1062.4444580078125,0.07400070130825043,19.644790649414062,29.57571792602539,test
0,56.788699808354004,14.76015496789245,-2573.111083984375,0.10286873579025269,24.573312759399414,26.86161231994629,train
0,102.01116746956684,-8.66325460028097,-5299.8056640625,0.17710740864276886,23.669755935668945,28.06866455078125,train
0,53.828370628432154,2.1535269539645188,-5021.361328125,0.07991668581962585,18.72966766357422,28.025400161743164,train
0,41.485638884903295,-21.871932498191736,-3364.166748046875,0.05155450478196144,22.185380935668945,26.974620819091797,train
0,90.0913388677048,7.010900618228926,-2851.583251953125,0.006826647091656923,22.105649948120117,28.789533615112305,test
0,55.81949657456148,10.340693156985482,-3346.75,0.05244701728224754,25.75986099243164,26.97913360595703,train
0,42.20112786019493,-24.287781697675925,-3448.333251953125,0.06834368407726288,23.022438049316406,25.9219970703125,train
0,65.06568231192146,5.813982736022,-4088.166748046875,0.007893064990639687,21.513328552246094,29.04678726196289,test
0,91.37275751944674,-5.927506855465231,-5224.16650390625,0.0446648932993412,22.91270637512207,28.647199630737305,train
0,91.80108258956648,-4.852005368524199,-4952.5,0.0869281142950058,23.380006790161133,28.874296188354492,test
0,87.54762042487559,-5.502262992908331,-5150.27783203125,0.0695480927824974,21.046777725219727,28.7633056640625,train
0,72.31709973251571,-3.4615040408150755,-3750.416748046875,0.15509667992591858,17.884288787841797,28.99465560913086,train
0,46.10398577135861,-7.742510345328444,-4320.5556640625,0.17739421129226685,26.875503540039062,27.58881950378418,train
0,33.8526790900468,-29.538216580427797,-2597.5556640625,0.06492156535387039,35.588417053222656,24.009445190429688,train
0,62.16707294847618,7.440943389702186,-4047.5556640625,0.026995815336704254,25.59764289855957,28.61911964416504,train
0,53.73459931648111,-18.021410131944418,-4807.388671875,0.16586245596408844,32.714378356933594,26.331743240356445,train
0,43.26914133634203,-31.639531110256243,-2167.6943359375,0.024149412289261818,29.889307022094727,22.079580307006836,train
0,53.85651207126831,15.945170878163951,-2525.75,0.08211254328489304,17.748756408691406,26.885814666748047,test
0,64.58785304073317,2.1783201211663736,-3346.5,0.10761500895023346,19.09036636352539,29.22459602355957,test
0,100.8920911750033,-11.203399075796634,-4962.361328125,0.17487451434135437,29.859050750732422,27.742534637451172,test
0,84.24395705221013,-9.616849067802836,-5015.5556640625,0.1473599374294281,24.395540237426758,27.99151039123535,train
0,67.58485415424357,13.691591727874425,-4081.5556640625,0.04362070932984352,27.39397430419922,28.283002853393555,train
0,57.79194074880398,12.989521658536196,-3874.666748046875,0.1365048885345459,27.66607666015625,26.95566177368164,train
0,63.75623182927868,21.111605511529245,-3333.333251953125,0.053593527525663376,24.535213470458984,27.139633178710938,train
0,57.58320430852345,16.09350094291266,-3977.611083984375,0.0861167460680008,22.794578552246094,26.758413314819336,train
0,68.13812715688516,14.182670670689426,-4062.888916015625,0.06446780264377594,26.440980911254883,28.291906356811523,test
0,86.55691315325831,7.33434528437451,-3779.083251953125,0.020511481910943985,20.308155059814453,28.751575469970703,train
0,92.0531948866198,1.4379174620883926,-4294.83349609375,0.05214972421526909,21.357133865356445,29.331920623779297,test
0,53.960275861156745,-15.48324113234719,-4624.388671875,0.15607193112373352,31.936656951904297,26.709543228149414,test
0,58.93802152612284,-4.2065880708296906,-4164.83349609375,0.26735419034957886,19.043193817138672,28.43056297302246,train
0,34.67697640033639,-27.94198041982456,-1680.02783203125,0.18535979092121124,32.398292541503906,24.590938568115234,train
0,104.54683594391736,-13.444818277431343,-5424.33349609375,0.09712386876344681,33.71503829956055,27.419404983520508,test
0,53.66298526154067,10.012683576579471,-4397.8056640625,0.32284364104270935,26.01510238647461,26.757999420166016,test
0,96.45013599907551,-2.0621530824464753,-4558.66650390625,0.07994130253791809,22.07749366760254,29.294334411621094,train
0,58.55979016543772,-22.867137412910623,-4563.1943359375,0.05929439142346382,38.668128967285156,25.05221176147461,train
0,57.26592367476348,6.808381234086995,-3923.888916015625,0.0518462248146534,25.066667556762695,27.927982330322266,test
0,87.27814211042758,6.48525866060505,-3865.861083984375,0.029117437079548836,21.82708168029785,28.774044036865234,train
0,43.161717366112846,-24.19721987573782,-3249.22216796875,0.16169464588165283,23.907262802124023,26.58542823791504,train
0,47.463847158561705,-4.360641807324257,-4802.52783203125,0.1517396718263626,20.857593536376953,27.73349952697754,test
0,53.026383960337704,0.3307236248282493,-5091.138671875,0.09788835793733597,17.705360412597656,27.99480438232422,train
0,50.5876974084131,-26.125625405662465,-5174.97216796875,0.05974183231592178,28.118247985839844,24.38113021850586,train
0,101.6484025138867,-11.949540615016154,-4324.1943359375,0.12678387761116028,31.16985511779785,27.636943817138672,test
0,42.74018108349138,-12.16265182184044,-3363.75,0.07637576013803482,21.95671844482422,27.682939529418945,train
0,96.1383126449587,-6.635655701588009,-5167.111328125,0.07780435681343079,23.949575424194336,28.538434982299805,train
0,62.77398157444283,-25.303313876748916,-4701.16650390625,0.035338565707206726,35.82461929321289,23.936904907226562,train
0,73.1145761823932,-4.87367136243135,-2174.47216796875,0.06854064762592316,18.24353790283203,28.756824493408203,train
0,62.327620030237576,12.696295865358042,-4253.66650390625,0.011641396209597588,29.656143188476562,27.593093872070312,train
0,49.17207349719018,-2.7411967338049834,-5009.75,0.09118331223726273,17.220232009887695,27.73979949951172,train
0,57.45250412760068,-1.2446716369121529,-4547.5556640625,0.09093770384788513,17.876895904541016,28.762426376342773,train
0,36.83165111441937,-25.316651445778785,-2238.166748046875,0.10061734914779663,27.462303161621094,25.426589965820312,train
0,54.24605618833396,-1.1977554837330329,-4667.388671875,0.07107117772102356,17.488039016723633,28.326004028320312,train
0,84.64097126737104,3.279896788461868,-4264.6943359375,0.015587345696985722,23.395734786987305,28.982017517089844,train
0,63.757429406726686,-12.429092028936404,-3725.583251953125,0.2151433676481247,29.225223541259766,27.20333480834961,train
0,69.79400789559182,-3.2122094348691768,-3928.4443359375,0.16411979496479034,18.209367752075195,28.997943878173828,train
0,69.28776080928802,-12.084011072994556,-3776.611083984375,0.20353582501411438,28.880287170410156,27.360061645507812,train
0,78.95085235978576,4.017089984252123,-4228.3056640625,0.013856511563062668,18.68781280517578,28.761512756347656,train
0,64.9233261086602,6.58571373960455,-4321.25,0.024447759613394737,22.6533203125,28.94452476501465,train
0,64.6238591131068,-5.586825282116712,-3928.3056640625,0.07686915993690491,20.655942916870117,28.492876052856445,train
0,55.51177304656905,10.105892645315198,-3109.22216796875,0.05909307301044464,25.26744270324707,26.894245147705078,train
0,63.47428196538839,-12.890806752016024,-3532.77783203125,0.21775560081005096,29.671384811401367,27.093429565429688,train
0,63.86902386969827,9.383138451924918,-4486.5556640625,0.03239299729466438,26.484172821044922,28.422847747802734,train
0,50.21561915752628,-26.868217736194214,-5162.361328125,0.060306351631879807,28.31987190246582,24.089040756225586,train
0,56.18948209578265,-21.845945377177305,-3882.9443359375,0.05457685515284538,35.20637512207031,25.367664337158203,train
0,53.67847991888786,-25.07243889858678,-4858.888671875,0.07661248743534088,32.76837158203125,24.775381088256836,train
0,47.17000912033352,1.503731653449609,-3892.388916015625,0.15426109731197357,21.24258041381836,27.125608444213867,test
0,94.99867238243591,-2.788158094434535,-4570.72216796875,0.03838323801755905,23.482114791870117,29.203624725341797,train
0,66.87287129462145,17.498334807833974,-3570.52783203125,0.041259877383708954,27.95978546142578,27.746410369873047,train
0,50.94024191836411,-28.64653170441697,-5367.138671875,0.018813131377100945,31.000642776489258,23.109840393066406,train
0,52.08443651209643,7.75131216108421,-5101.861328125,0.3671175539493561,28.029544830322266,27.097949981689453,train
0,37.34325885020343,-23.70288438704577,-2987.9443359375,0.052789658308029175,28.140140533447266,26.07046890258789,train
0,58.87848649188011,1.6603434292236487,-4449.75,0.14147931337356567,19.6595516204834,28.876773834228516,train
0,54.678148189733065,-28.115880473945086,-5157.72216796875,0.013688221573829651,31.635129928588867,23.047922134399414,train
0,72.38115886080932,11.92164490952885,-1927.611083984375,0.11269078403711319,19.157203674316406,28.88347816467285,train
0,99.7746295912038,-5.0472436875458015,-5321.611328125,0.07639636099338531,23.71007537841797,28.878799438476562,train
0,40.37292900532182,17.585371959283027,-1088.111083984375,0.05764786899089813,18.9220027923584,29.54035758972168,train
0,32.96500927278569,-28.06803126525914,-1355.22216796875,0.5155252814292908,29.775390625,24.941091537475586,train
0,50.40364412758747,-3.978899741976799,-5074.22216796875,0.13518455624580383,19.612224578857422,27.87647819519043,train
0,61.88594769535413,18.936343144989984,-3682.5,0.052700892090797424,24.145179748535156,26.984477996826172,test
0,59.07696127019808,-28.12053197450992,-5546,0.029765436425805092,33.128684997558594,22.815109252929688,train
0,107.72483999723632,-10.099017081296616,-6712.611328125,0.2571779489517212,22.257204055786133,27.73687744140625,train
0,67.42547841816688,-1.115789207035223,-2128.1943359375,0.0782608613371849,19.34221839904785,29.253347396850586,test
0,88.18157210340905,-3.7604598984210305,-5096.8056640625,0.09603991359472275,20.74163818359375,29.020771026611328,train
0,89.60559409488177,2.1291882539862956,-2620.611083984375,0.07513921707868576,22.359607696533203,29.238435745239258,train
0,99.0070636456974,-2.395388326879013,-2547.333251953125,0.09431924670934677,18.068450927734375,29.295013427734375,train
0,104.09295570043574,-14.052697224682731,-5744.1943359375,0.07331487536430359,33.919151306152344,27.27265739440918,train
0,103.9176566760654,-9.58736192683253,-5497.22216796875,0.20916083455085754,24.78857421875,27.88704490661621,train
0,34.65372767309217,26.925664280429945,-1113.6666259765625,0.045520391315221786,32.44518280029297,25.819570541381836,train
0,45.14227103544624,-13.803073581452866,-3481.333251953125,0.10821454972028732,21.318790435791016,27.967721939086914,train
0,80.38697468638146,-7.183190663257922,-5102.77783203125,0.13059324026107788,20.753633499145508,28.46786880493164,test
0,64.05212082662098,-14.696485667291409,-3552.333251953125,0.2092750370502472,35.191524505615234,26.72315788269043,train
0,49.78220101264084,-9.504438038458591,-3917.77783203125,0.19063019752502441,26.505409240722656,27.14337921142578,test
0,66.64576780997018,6.599673673052233,-5149.5,0.04145435616374016,21.76633071899414,29.03534698486328,train
0,94.68541094833763,2.0827091555639736,-4780.33349609375,0.012736987322568893,17.34864616394043,29.367692947387695,train
0,80.35827420479394,1.9910778332130319,-4439.6943359375,0.08866330236196518,23.024341583251953,29.062192916870117,train
0,48.746861727895734,0.16119468379447213,-4748.638671875,0.08553734421730042,18.555416107177734,27.370025634765625,train
0,42.74378856784951,-7.226688555119694,-3777.72216796875,0.11979658156633377,26.766347885131836,27.77412986755371,train
0,56.915534890048775,2.531071732661838,-4740.638671875,0.08890020847320557,20.105510711669922,28.568937301635742,test
0,94.22948160538976,17.798103242198042,-86.30555725097656,0.01611587032675743,14.024426460266113,28.20197296142578,test
0,46.03823482844045,-0.4473073418707896,-4268.97216796875,0.17482520639896393,18.574298858642578,27.189146041870117,train
0,64.07898807094179,17.55556903015131,-3593.166748046875,0.04293094947934151,28.004610061645508,27.33270835876465,train
0,42.06978568949829,-10.97518121036615,-2442.1943359375,0.43216797709465027,21.487300872802734,27.578763961791992,train
0,53.43016189351345,-1.508070189779542,-4087.25,0.04409407451748848,17.580936431884766,28.24134063720703,train
0,60.984570485372146,7.34963617815774,-3371.861083984375,0.013026583008468151,25.664424896240234,28.503192901611328,test
0,87.59284444974153,8.116735202140884,-3649.611083984375,0.06526128202676773,20.625774383544922,28.741024017333984,train
0,53.6416062135084,3.973691277300059,-5106.5556640625,0.11112464219331741,21.239953994750977,27.721750259399414,train
0,42.678618031751675,-13.004095091681192,-3420.1943359375,0.05285855382680893,23.691068649291992,27.78417205810547,train
0,83.51550924609785,1.613238518882775,-4394.138671875,0.08304130285978317,25.426490783691406,29.14451789855957,train
0,70.23542368847916,-11.823046903278708,-3247.083251953125,0.20032280683517456,28.510299682617188,27.4379940032959,train
0,61.83781782768472,15.321452271374095,-4033.02783203125,0.0639435425400734,29.299867630004883,27.181461334228516,train
0,62.632842617981744,0.29594064924933206,-4659.0556640625,0.07537589967250824,19.755468368530273,29.206687927246094,train
0,39.77477286556878,-24.477609651240087,-3400.888916015625,0.06290770322084427,25.513660430908203,25.509748458862305,train
0,50.20711822444581,-25.520408283338956,-5069.8056640625,0.06775487959384918,27.168588638305664,24.573074340820312,train
0,85.20244360039928,4.475629668530953,-3948.111083984375,0.013334295712411404,23.922958374023438,28.8516788482666,test
0,91.65018706222553,16.24046483994504,-2422.416748046875,0.02013556659221649,16.90508270263672,28.24753761291504,train
0,61.188292832276574,14.83289852529784,-4102.02783203125,0.05989258363842964,29.048267364501953,27.148744583129883,train
