gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
473100721	0e3d6f05-a287-4ffd-852d-4e17db22d810		Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus					PRESENT		3b5161b7-9831-4444-9822-a60df4df107d	-11.134133	62.45275							1978-01-04	4	1	1978	2418052	2418052	HUMAN_OBSERVATION	IRD, UMR EME, Sète, France	ll_YugNIRO	EME_1-45546				CC_BY_4_0					2024-01-24T15:59:01.243Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
473100597	0e3d6f05-a287-4ffd-852d-4e17db22d810		Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus					PRESENT		3b5161b7-9831-4444-9822-a60df4df107d	-11.033633	62.2516							1978-01-03	3	1	1978	2418052	2418052	HUMAN_OBSERVATION	IRD, UMR EME, Sète, France	ll_YugNIRO	EME_1-45501				CC_BY_4_0					2024-01-24T15:58:56.540Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
473088753	0e3d6f05-a287-4ffd-852d-4e17db22d810		Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus					PRESENT		3b5161b7-9831-4444-9822-a60df4df107d	-10.436013	60.50305							1977-05-15	15	5	1977	2418052	2418052	HUMAN_OBSERVATION	IRD, UMR EME, Sète, France	ll_YugNIRO	EME_1-41314				CC_BY_4_0					2024-01-24T15:58:57.138Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
473088446	0e3d6f05-a287-4ffd-852d-4e17db22d810		Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus					PRESENT		3b5161b7-9831-4444-9822-a60df4df107d	-10.419187	60.519787							1977-05-14	14	5	1977	2418052	2418052	HUMAN_OBSERVATION	IRD, UMR EME, Sète, France	ll_YugNIRO	EME_1-41242				CC_BY_4_0					2024-01-24T15:58:51.565Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
473088268	0e3d6f05-a287-4ffd-852d-4e17db22d810		Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus					PRESENT		3b5161b7-9831-4444-9822-a60df4df107d	-10.536583	61.85517							1977-05-13	13	5	1977	2418052	2418052	HUMAN_OBSERVATION	IRD, UMR EME, Sète, France	ll_YugNIRO	EME_1-41060				CC_BY_4_0					2024-01-24T15:58:51.850Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
473088230	0e3d6f05-a287-4ffd-852d-4e17db22d810		Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus					PRESENT		3b5161b7-9831-4444-9822-a60df4df107d	-10.20123	60.771327							1977-05-12	12	5	1977	2418052	2418052	HUMAN_OBSERVATION	IRD, UMR EME, Sète, France	ll_YugNIRO	EME_1-41040				CC_BY_4_0					2024-01-24T15:58:51.828Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
473087142	0e3d6f05-a287-4ffd-852d-4e17db22d810		Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus		MU			PRESENT		3b5161b7-9831-4444-9822-a60df4df107d	-9.620387	59.687513							1971-10-22	22	10	1971	2418052	2418052	HUMAN_OBSERVATION	IRD, UMR EME, Sète, France	ll_YugNIRO	EME_1-40642				CC_BY_4_0					2024-01-24T15:58:47.389Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
473084402	0e3d6f05-a287-4ffd-852d-4e17db22d810		Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus		MU			PRESENT		3b5161b7-9831-4444-9822-a60df4df107d	-20.15094	57.821637							1971-05-29	29	5	1971	2418052	2418052	HUMAN_OBSERVATION	IRD, UMR EME, Sète, France	ll_YugNIRO	EME_1-39665				CC_BY_4_0					2024-01-24T15:58:57.879Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
473084396	0e3d6f05-a287-4ffd-852d-4e17db22d810		Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus		MU			PRESENT		3b5161b7-9831-4444-9822-a60df4df107d	-20.536633	57.486333							1971-05-28	28	5	1971	2418052	2418052	HUMAN_OBSERVATION	IRD, UMR EME, Sète, France	ll_YugNIRO	EME_1-39663				CC_BY_4_0					2024-01-24T15:58:58.021Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
473084390	0e3d6f05-a287-4ffd-852d-4e17db22d810		Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus		MU			PRESENT		3b5161b7-9831-4444-9822-a60df4df107d	-20.2012	57.335393							1971-05-21	21	5	1971	2418052	2418052	HUMAN_OBSERVATION	IRD, UMR EME, Sète, France	ll_YugNIRO	EME_1-39658				CC_BY_4_0					2024-01-24T15:58:58.022Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
473082698	0e3d6f05-a287-4ffd-852d-4e17db22d810		Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus		MU			PRESENT		3b5161b7-9831-4444-9822-a60df4df107d	-19.7042	61.838333							1971-03-24	24	3	1971	2418052	2418052	HUMAN_OBSERVATION	IRD, UMR EME, Sète, France	ll_YugNIRO	EME_1-39040				CC_BY_4_0					2024-01-24T15:58:44.523Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
473082682	0e3d6f05-a287-4ffd-852d-4e17db22d810		Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus		RE			PRESENT		3b5161b7-9831-4444-9822-a60df4df107d	-22.80485	56.435993							1971-03-05	5	3	1971	2418052	2418052	HUMAN_OBSERVATION	IRD, UMR EME, Sète, France	ll_YugNIRO	EME_1-39031				CC_BY_4_0					2024-01-24T15:58:44.534Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
473082679	0e3d6f05-a287-4ffd-852d-4e17db22d810		Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus		RE			PRESENT		3b5161b7-9831-4444-9822-a60df4df107d	-22.80485	56.435993							1971-03-05	5	3	1971	2418052	2418052	HUMAN_OBSERVATION	IRD, UMR EME, Sète, France	ll_YugNIRO	EME_1-39032				CC_BY_4_0					2024-01-24T15:58:44.507Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
473082617	0e3d6f05-a287-4ffd-852d-4e17db22d810		Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus		MU			PRESENT		3b5161b7-9831-4444-9822-a60df4df107d	-18.268267	57.033583							1971-02-27	27	2	1971	2418052	2418052	HUMAN_OBSERVATION	IRD, UMR EME, Sète, France	ll_YugNIRO	EME_1-39009				CC_BY_4_0					2024-01-24T15:58:45.049Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
473082613	0e3d6f05-a287-4ffd-852d-4e17db22d810		Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus		MU			PRESENT		3b5161b7-9831-4444-9822-a60df4df107d	-18.268267	57.033583							1971-02-27	27	2	1971	2418052	2418052	HUMAN_OBSERVATION	IRD, UMR EME, Sète, France	ll_YugNIRO	EME_1-39010				CC_BY_4_0					2024-01-24T15:58:44.680Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
473082603	0e3d6f05-a287-4ffd-852d-4e17db22d810		Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus		MU			PRESENT		3b5161b7-9831-4444-9822-a60df4df107d	-19.218017	56.938933							1971-02-26	26	2	1971	2418052	2418052	HUMAN_OBSERVATION	IRD, UMR EME, Sète, France	ll_YugNIRO	EME_1-39002				CC_BY_4_0					2024-01-24T15:58:45.038Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
473082599	0e3d6f05-a287-4ffd-852d-4e17db22d810		Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus		MU			PRESENT		3b5161b7-9831-4444-9822-a60df4df107d	-19.218017	56.938933							1971-02-26	26	2	1971	2418052	2418052	HUMAN_OBSERVATION	IRD, UMR EME, Sète, France	ll_YugNIRO	EME_1-39003				CC_BY_4_0					2024-01-24T15:58:45.076Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
473082597	0e3d6f05-a287-4ffd-852d-4e17db22d810		Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus		MU			PRESENT		3b5161b7-9831-4444-9822-a60df4df107d	-19.218017	56.938933							1971-02-26	26	2	1971	2418052	2418052	HUMAN_OBSERVATION	IRD, UMR EME, Sète, France	ll_YugNIRO	EME_1-39004				CC_BY_4_0					2024-01-24T15:58:45.078Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
473082595	0e3d6f05-a287-4ffd-852d-4e17db22d810		Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus		MU			PRESENT		3b5161b7-9831-4444-9822-a60df4df107d	-19.218017	56.938933							1971-02-26	26	2	1971	2418052	2418052	HUMAN_OBSERVATION	IRD, UMR EME, Sète, France	ll_YugNIRO	EME_1-39005				CC_BY_4_0					2024-01-24T15:58:45.079Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
473082591	0e3d6f05-a287-4ffd-852d-4e17db22d810		Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus		MU			PRESENT		3b5161b7-9831-4444-9822-a60df4df107d	-19.218017	56.938933							1971-02-26	26	2	1971	2418052	2418052	HUMAN_OBSERVATION	IRD, UMR EME, Sète, France	ll_YugNIRO	EME_1-39006				CC_BY_4_0					2024-01-24T15:58:45.078Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
473082588	0e3d6f05-a287-4ffd-852d-4e17db22d810		Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus		MU			PRESENT		3b5161b7-9831-4444-9822-a60df4df107d	-19.218017	56.938933							1971-02-26	26	2	1971	2418052	2418052	HUMAN_OBSERVATION	IRD, UMR EME, Sète, France	ll_YugNIRO	EME_1-39007				CC_BY_4_0					2024-01-24T15:58:45.080Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
473082586	0e3d6f05-a287-4ffd-852d-4e17db22d810		Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus		MU			PRESENT		3b5161b7-9831-4444-9822-a60df4df107d	-19.218017	56.938933							1971-02-26	26	2	1971	2418052	2418052	HUMAN_OBSERVATION	IRD, UMR EME, Sète, France	ll_YugNIRO	EME_1-39008				CC_BY_4_0					2024-01-24T15:58:45.081Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
473081547	0e3d6f05-a287-4ffd-852d-4e17db22d810		Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus		YE			PRESENT		3b5161b7-9831-4444-9822-a60df4df107d	14.8552	51.7042							1969-05-17	17	5	1969	2418052	2418052	HUMAN_OBSERVATION	IRD, UMR EME, Sète, France	ll_YugNIRO	EME_1-38657				CC_BY_4_0					2024-01-24T15:58:59.584Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
473080306	0e3d6f05-a287-4ffd-852d-4e17db22d810		Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus		SO			PRESENT		3b5161b7-9831-4444-9822-a60df4df107d	11.972467	48.821567							1967-10-03	3	10	1967	2418052	2418052	HUMAN_OBSERVATION	IRD, UMR EME, Sète, France	ll_YugNIRO	EME_1-38145				CC_BY_4_0					2024-01-24T15:58:55.591Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
473080120	0e3d6f05-a287-4ffd-852d-4e17db22d810		Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus		SO			PRESENT		3b5161b7-9831-4444-9822-a60df4df107d	12.268267	47.335333							1967-09-21	21	9	1967	2418052	2418052	HUMAN_OBSERVATION	IRD, UMR EME, Sète, France	ll_YugNIRO	EME_1-38092				CC_BY_4_0					2024-01-24T15:58:55.775Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
473080116	0e3d6f05-a287-4ffd-852d-4e17db22d810		Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus		SO			PRESENT		3b5161b7-9831-4444-9822-a60df4df107d	11.3019	48.2516							1967-09-20	20	9	1967	2418052	2418052	HUMAN_OBSERVATION	IRD, UMR EME, Sète, France	ll_YugNIRO	EME_1-38088				CC_BY_4_0					2024-01-24T15:58:54.848Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
473078171	0e3d6f05-a287-4ffd-852d-4e17db22d810		Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus		KE			PRESENT		3b5161b7-9831-4444-9822-a60df4df107d	-3.3018	40.821567							1979-03-16	16	3	1979	2418052	2418052	HUMAN_OBSERVATION	IRD, UMR EME, Sète, France	ll_YugNIRO	EME_1-37446				CC_BY_4_0					2024-01-24T15:58:50.656Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
473078104	0e3d6f05-a287-4ffd-852d-4e17db22d810		Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus		KE			PRESENT		3b5161b7-9831-4444-9822-a60df4df107d	-3.134233	40.7042							1979-03-15	15	3	1979	2418052	2418052	HUMAN_OBSERVATION	IRD, UMR EME, Sète, France	ll_YugNIRO	EME_1-37408				CC_BY_4_0					2024-01-24T15:58:50.739Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
473078101	0e3d6f05-a287-4ffd-852d-4e17db22d810		Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus		KE			PRESENT		3b5161b7-9831-4444-9822-a60df4df107d	-3.134233	40.7042							1979-03-15	15	3	1979	2418052	2418052	HUMAN_OBSERVATION	IRD, UMR EME, Sète, France	ll_YugNIRO	EME_1-37409				CC_BY_4_0					2024-01-24T15:58:50.739Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
473078098	0e3d6f05-a287-4ffd-852d-4e17db22d810		Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus		KE			PRESENT		3b5161b7-9831-4444-9822-a60df4df107d	-3.134233	40.7042							1979-03-15	15	3	1979	2418052	2418052	HUMAN_OBSERVATION	IRD, UMR EME, Sète, France	ll_YugNIRO	EME_1-37410				CC_BY_4_0					2024-01-24T15:58:50.766Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
473078093	0e3d6f05-a287-4ffd-852d-4e17db22d810		Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus		KE			PRESENT		3b5161b7-9831-4444-9822-a60df4df107d	-3.134233	40.7042							1979-03-15	15	3	1979	2418052	2418052	HUMAN_OBSERVATION	IRD, UMR EME, Sète, France	ll_YugNIRO	EME_1-37411				CC_BY_4_0					2024-01-24T15:58:50.766Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
473077917	0e3d6f05-a287-4ffd-852d-4e17db22d810		Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus		KE			PRESENT		3b5161b7-9831-4444-9822-a60df4df107d	-3.067167	40.838333							1979-03-13	13	3	1979	2418052	2418052	HUMAN_OBSERVATION	IRD, UMR EME, Sète, France	ll_YugNIRO	EME_1-37339				CC_BY_4_0					2024-01-24T15:58:52.662Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
473077816	0e3d6f05-a287-4ffd-852d-4e17db22d810		Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus		KE			PRESENT		3b5161b7-9831-4444-9822-a60df4df107d	-3.167767	40.721067							1979-03-12	12	3	1979	2418052	2418052	HUMAN_OBSERVATION	IRD, UMR EME, Sète, France	ll_YugNIRO	EME_1-37284				CC_BY_4_0					2024-01-24T15:58:53.227Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
473077814	0e3d6f05-a287-4ffd-852d-4e17db22d810		Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus		KE			PRESENT		3b5161b7-9831-4444-9822-a60df4df107d	-3.167767	40.721067							1979-03-12	12	3	1979	2418052	2418052	HUMAN_OBSERVATION	IRD, UMR EME, Sète, France	ll_YugNIRO	EME_1-37285				CC_BY_4_0					2024-01-24T15:58:53.226Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
473077640	0e3d6f05-a287-4ffd-852d-4e17db22d810		Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus		KE			PRESENT		3b5161b7-9831-4444-9822-a60df4df107d	-3.3019	40.7043							1979-03-11	11	3	1979	2418052	2418052	HUMAN_OBSERVATION	IRD, UMR EME, Sète, France	ll_YugNIRO	EME_1-37245				CC_BY_4_0					2024-01-24T15:58:47.487Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
473077527	0e3d6f05-a287-4ffd-852d-4e17db22d810		Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus		KE			PRESENT		3b5161b7-9831-4444-9822-a60df4df107d	-3.385633	40.7545							1979-03-10	10	3	1979	2418052	2418052	HUMAN_OBSERVATION	IRD, UMR EME, Sète, France	ll_YugNIRO	EME_1-37207				CC_BY_4_0					2024-01-24T15:58:47.599Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
473077523	0e3d6f05-a287-4ffd-852d-4e17db22d810		Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus		KE			PRESENT		3b5161b7-9831-4444-9822-a60df4df107d	-3.385633	40.7545							1979-03-10	10	3	1979	2418052	2418052	HUMAN_OBSERVATION	IRD, UMR EME, Sète, France	ll_YugNIRO	EME_1-37208				CC_BY_4_0					2024-01-24T15:58:47.600Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
473077520	0e3d6f05-a287-4ffd-852d-4e17db22d810		Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus		KE			PRESENT		3b5161b7-9831-4444-9822-a60df4df107d	-3.385633	40.7545							1979-03-10	10	3	1979	2418052	2418052	HUMAN_OBSERVATION	IRD, UMR EME, Sète, France	ll_YugNIRO	EME_1-37209				CC_BY_4_0					2024-01-24T15:58:47.599Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
473077421	0e3d6f05-a287-4ffd-852d-4e17db22d810		Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus		KE			PRESENT		3b5161b7-9831-4444-9822-a60df4df107d	-3.4527	40.788133							1979-03-09	9	3	1979	2418052	2418052	HUMAN_OBSERVATION	IRD, UMR EME, Sète, France	ll_YugNIRO	EME_1-37156				CC_BY_4_0					2024-01-24T15:58:47.713Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
473077416	0e3d6f05-a287-4ffd-852d-4e17db22d810		Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus		KE			PRESENT		3b5161b7-9831-4444-9822-a60df4df107d	-3.4527	40.788133							1979-03-09	9	3	1979	2418052	2418052	HUMAN_OBSERVATION	IRD, UMR EME, Sète, France	ll_YugNIRO	EME_1-37157				CC_BY_4_0					2024-01-24T15:58:47.716Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
473077415	0e3d6f05-a287-4ffd-852d-4e17db22d810		Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus		KE			PRESENT		3b5161b7-9831-4444-9822-a60df4df107d	-3.4527	40.788133							1979-03-09	9	3	1979	2418052	2418052	HUMAN_OBSERVATION	IRD, UMR EME, Sète, France	ll_YugNIRO	EME_1-37158				CC_BY_4_0					2024-01-24T15:58:47.716Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
