id,model,rep,date,lon,lat,x,y
M-130,crw,6,2017-09-18T20:00:00Z,99.22658213493393,5.20466462367285,11045.852596417782,576.3057367894393
M-130,crw,6,2017-09-19T20:00:00Z,99.62549150207653,5.071668129134263,11090.258984040764,561.5396169274999
M-130,crw,6,2017-09-20T20:00:00Z,99.86731030491049,4.962829130900446,11117.178130036478,549.4579133464271
M-130,crw,6,2017-09-21T20:00:00Z,99.04305788777431,4.500643008745005,11025.422770675754,498.17476638281505
M-130,crw,6,2017-09-22T20:00:00Z,99.47915711291532,4.656495606444482,11073.969114353793,515.4639683261555
M-130,crw,6,2017-09-23T20:00:00Z,99.759191696887,4.750329071698032,11105.142421646025,525.8750633269835
M-130,crw,6,2017-09-24T20:00:00Z,100.19319245063693,4.805217203977717,11153.455164557367,531.9657244737632
M-130,crw,6,2017-09-25T20:00:00Z,98.65533405052597,4.921433627442365,10982.261550544854,544.863326321139
M-130,crw,6,2017-09-26T20:00:00Z,99.179473607924,5.021810303270246,11040.608499179016,556.0048814694328
M-130,crw,6,2017-09-27T20:00:00Z,99.60632584853145,5.1558153602387575,11088.125473247404,570.8818164200889
M-130,crw,7,2017-03-28T20:00:00Z,73.3491333,2.3949000000000162,8165.188169083947,264.89251108470637
M-130,crw,7,2017-03-29T20:00:00Z,73.45977179643467,2.3903032875592256,8177.504390169186,264.3837835112457
M-130,crw,7,2017-03-30T20:00:00Z,73.67807916608218,2.2399174554044907,8201.806255394768,247.7412084634817
M-130,crw,7,2017-03-31T20:00:00Z,73.90640792848319,2.08277550855727,8227.223696958707,230.35281016934425
M-130,crw,7,2017-04-01T20:00:00Z,74.162021298381,1.9964984573657347,8255.678447135684,220.80665788280615
M-130,crw,7,2017-04-02T20:00:00Z,74.3512985575701,1.8708882834464762,8276.74869524736,206.9093813132331
M-130,crw,7,2017-04-03T20:00:00Z,74.42954474859401,1.735737613683612,8285.459021388655,191.95768635066034
M-130,crw,7,2017-04-04T20:00:00Z,74.48725108297663,1.5786577389086305,8291.882861147675,174.58132240047416
M-130,crw,7,2017-04-05T20:00:00Z,74.48021840162497,1.4397350730445069,8291.099986640696,159.2146435371634
M-130,crw,7,2017-04-06T20:00:00Z,74.33589191102864,1.3975704812937393,8275.033635199532,154.55087557664166
M-130,crw,7,2017-04-07T20:00:00Z,74.03123830732828,1.2784493577966085,8241.119751167273,141.37550070971434
M-130,crw,7,2017-04-08T20:00:00Z,73.80418106988085,1.1437811584479178,8215.843855113697,126.48128674048962
M-130,crw,7,2017-04-09T20:00:00Z,73.83126821692738,1.118180799172248,8218.859182529959,123.64998656785932
M-130,crw,7,2017-04-10T20:00:00Z,73.79630136597677,1.1703283201193573,8214.966690487494,129.41732661622285
M-130,crw,7,2017-04-11T20:00:00Z,73.69018009548427,1.1100090488433016,8203.153324693933,122.74622805828862
M-130,crw,7,2017-04-12T20:00:00Z,73.48498672955522,1.0833891347024527,8180.311303684553,119.80220378756442
M-130,crw,7,2017-04-13T20:00:00Z,73.40426271636811,1.0936753627566103,8171.325147641775,120.93980405271641
M-130,crw,7,2017-04-14T20:00:00Z,73.19389421521736,1.074698207559468,8147.907033214728,118.84103808356625
M-130,crw,7,2017-04-15T20:00:00Z,72.90282494497175,1.0223649934227035,8115.505350265419,113.05334852538918
M-130,crw,7,2017-04-16T20:00:00Z,72.5544731500194,1.0238546590929287,8076.7270058344,113.21809384426186
M-130,crw,7,2017-04-17T20:00:00Z,72.28397503582137,1.07385444160952,8046.615293501334,118.7477226531163
M-130,crw,7,2017-04-18T20:00:00Z,72.09659964503524,1.101949200417228,8025.75676041183,121.85484787069768
M-130,crw,7,2017-04-19T20:00:00Z,71.86289132675587,1.1070524771901928,7999.740469426819,122.41924527246587
M-130,crw,7,2017-04-20T20:00:00Z,71.66090173264872,1.1289756719640365,7977.255090665272,124.84385443177558
M-130,crw,7,2017-04-21T20:00:00Z,71.35423860689254,1.1083647157619716,7943.11750766102,122.5643725866257
M-130,crw,7,2017-04-22T20:00:00Z,71.09639924587098,1.0667247938596944,7914.414961285638,117.95922760761124
M-130,crw,7,2017-04-23T20:00:00Z,70.97969531481539,1.1085892632732697,7901.423539106956,122.58920647467204
M-130,crw,7,2017-04-24T20:00:00Z,70.79079789833794,1.1747336665582324,7880.395574892522,129.9045479938829
M-130,crw,7,2017-04-25T20:00:00Z,70.669207152073,1.2781238917216289,7866.860154933132,141.33950345582718
M-130,crw,7,2017-04-26T20:00:00Z,70.66438663320035,1.3973565260901455,7866.323537226872,154.52721050205548
M-130,crw,7,2017-04-27T20:00:00Z,70.67350306150108,1.5277892740207573,7867.3383733831615,168.9544834521304
M-130,crw,7,2017-04-28T20:00:00Z,70.44014043031768,1.7142642567309245,7841.360564109647,189.58219451344482
M-130,crw,7,2017-04-29T20:00:00Z,70.06821437266258,1.834801501530333,7799.957944758731,202.9169961834443
M-130,crw,7,2017-04-30T20:00:00Z,69.88307950302983,1.9686198376440982,7779.348825343135,217.7221285801705
M-130,crw,7,2017-05-01T20:00:00Z,69.62786020601789,2.17697866488451,7750.937943159148,240.77655471312391
M-130,crw,7,2017-05-02T20:00:00Z,69.20780866320244,2.4404617714953853,7704.178019306004,269.9350196616003
M-130,crw,7,2017-05-03T20:00:00Z,68.89239830061705,2.618144541142618,7669.066698352075,289.60158691422254
M-130,crw,7,2017-05-04T20:00:00Z,68.60312499845708,2.747798351423407,7636.864941655538,303.95390906949723
M-130,crw,7,2017-05-05T20:00:00Z,68.19350475561264,2.8596449154425008,7591.266224803479,316.33628415362546
M-130,crw,7,2017-05-06T20:00:00Z,67.82075930485892,2.920869652883443,7549.7723910300665,323.1149034865146
M-130,crw,7,2017-05-07T20:00:00Z,67.46080458047112,2.946544697462836,7509.702414402582,325.9576784386725
M-130,crw,7,2017-05-08T20:00:00Z,67.26477780651791,2.95399322782368,7487.880813744265,326.7824019973106
M-130,crw,7,2017-05-09T20:00:00Z,67.08513490537955,2.907284479384416,7467.883057464915,321.61076176010073
M-130,crw,7,2017-05-10T20:00:00Z,67.01703106736629,2.994771069592894,7460.301772896211,331.2975463356769
M-130,crw,7,2017-05-11T20:00:00Z,67.07525709026584,2.9966519689405327,7466.783464116306,331.5058138297969
M-130,crw,7,2017-05-12T20:00:00Z,67.18164525170455,2.9844217875132903,7478.626540074096,330.15160151776166
M-130,crw,7,2017-05-13T20:00:00Z,67.28937053844014,2.9315452310883714,7490.618464139061,324.29690961628785
M-130,crw,7,2017-05-14T20:00:00Z,67.41978628795032,2.8949322583324038,7505.136278965958,320.2431476736519
M-130,crw,7,2017-05-15T20:00:00Z,67.61028230167518,2.758745061337884,7526.342198211958,305.16575118561
M-130,crw,7,2017-05-16T20:00:00Z,67.99664097303132,2.6256728024405462,7569.351448770889,290.43490297362047
M-130,crw,7,2017-05-17T20:00:00Z,68.27310091552793,2.571106771145822,7600.126828794349,284.3950103811269
M-130,crw,7,2017-05-18T20:00:00Z,68.63480621596517,2.521604586853278,7640.391678656251,278.9158596091419
M-130,crw,7,2017-05-19T20:00:00Z,68.77283735694158,2.5660073975726396,7655.757234983361,283.8305761806219
M-130,crw,7,2017-05-20T20:00:00Z,68.79327402688261,2.6160126705082396,7658.032234674705,289.36560744679286
M-130,crw,7,2017-05-21T20:00:00Z,68.92872302175375,2.696375553165299,7673.11034781222,298.2613611096216
M-130,crw,7,2017-05-22T20:00:00Z,68.96448544740811,2.790596594188866,7677.0914028255975,308.69190059525766
M-130,crw,7,2017-05-23T20:00:00Z,69.10114795743074,2.875238781764982,7692.304603851848,318.0627551584827
M-130,crw,7,2017-05-24T20:00:00Z,69.2330388914189,2.9854007109197362,7706.986635463658,330.2599942877839
M-130,crw,7,2017-05-25T20:00:00Z,69.41211258379082,3.1030608225086174,7726.921027712971,343.28880969639994
M-130,crw,7,2017-05-26T20:00:00Z,69.55259539216188,3.3070491194513623,7742.559502406046,365.88048916990385
M-130,crw,7,2017-05-27T20:00:00Z,69.70573607170391,3.5401063280524485,7759.607044872402,391.69732891959677
M-130,crw,7,2017-05-28T20:00:00Z,69.90420848000215,3.870601353429861,7781.700892300676,428.3192055055292
M-130,crw,7,2017-05-29T20:00:00Z,69.99029271716262,4.159491041735511,7791.283745746707,460.34265185492353
M-130,crw,7,2017-05-30T20:00:00Z,69.97953225362119,4.462799087707196,7790.0858964245745,493.97719623339333
M-130,crw,7,2017-05-31T20:00:00Z,70.03216241778495,4.791310869006104,7795.944659499652,530.4225613438325
M-130,crw,7,2017-06-01T20:00:00Z,69.98865392448253,5.019524125415892,7791.101316180044,555.7511023461109
M-130,crw,7,2017-06-02T20:00:00Z,70.15590562001023,5.228653169959787,7809.719689760499,578.9694327607381
M-130,crw,7,2017-06-03T20:00:00Z,70.1841522931603,5.370101132918388,7812.864095032168,594.6779791350044
M-130,crw,7,2017-06-04T20:00:00Z,70.19292081180865,5.536043353069455,7813.840202063115,613.1114591114498
M-130,crw,7,2017-06-05T20:00:00Z,70.33449807459711,5.6816360190458965,7829.600510864631,629.2887482085505
M-130,crw,7,2017-06-06T20:00:00Z,70.62516906115887,5.787961165600376,7861.9578570770645,641.1055040383585
M-130,crw,7,2017-06-07T20:00:00Z,70.79441020706156,5.827979269619559,7880.797695260222,645.5536141117143
M-130,crw,7,2017-06-08T20:00:00Z,70.68135112649513,5.7833629317270825,7868.2120159820115,640.5944195847773
M-130,crw,7,2017-06-09T20:00:00Z,70.40074989647532,5.640980441717687,7836.97562994024,624.7709583007687
M-130,crw,7,2017-06-10T20:00:00Z,70.21997573375059,5.519107408099444,7816.851942197143,611.2299136555978
M-130,crw,7,2017-06-11T20:00:00Z,69.91633187989478,5.490018078415367,7783.050463003408,607.9982814385841
M-130,crw,7,2017-06-12T20:00:00Z,69.59260610266136,5.4676395670915126,7747.013474325126,605.5122855632794
M-130,crw,7,2017-06-13T20:00:00Z,69.15031932130059,5.4367348689391815,7697.778335039449,602.0792828912643
M-130,crw,7,2017-06-14T20:00:00Z,68.83742782465991,5.368868514595033,7662.947412959864,594.5410745211318
M-130,crw,7,2017-06-15T20:00:00Z,68.51940139895946,5.278050125036574,7627.544873192084,584.4548129566274
M-130,crw,7,2017-06-16T20:00:00Z,68.32821510291049,5.305266919605839,7606.26211206926,587.4773433181133
M-130,crw,7,2017-06-17T20:00:00Z,68.18564081061317,5.334393984066331,7590.390814450511,590.7121662161533
M-130,crw,7,2017-06-18T20:00:00Z,68.16476977038351,5.244009926443192,7588.067460879822,580.6747062499367
M-130,crw,7,2017-06-19T20:00:00Z,68.09533295538529,5.269707920840322,7580.3377899919105,583.5284058400464
M-130,crw,7,2017-06-20T20:00:00Z,67.84083118067704,5.42018201624727,7552.006782025404,600.2406072410928
M-130,crw,7,2017-06-21T20:00:00Z,67.60080172060042,5.641683715020822,7525.28682475429,624.8491057556232
M-130,crw,7,2017-06-22T20:00:00Z,67.47021999649328,5.749264695407765,7510.750533719776,636.8046002631369
M-130,crw,7,2017-06-23T20:00:00Z,67.37219857952604,5.762817606477694,7499.838839496148,638.3108993479284
M-130,crw,7,2017-06-24T20:00:00Z,67.1506024726181,5.719961289926577,7475.170873713385,633.5478821942429
M-130,crw,7,2017-06-25T20:00:00Z,66.85696857391346,5.736747492695487,7442.483697629941,635.4134442768076
M-130,crw,7,2017-06-26T20:00:00Z,66.61245633004981,5.787255245883711,7415.2647191503165,641.0270422069531
M-130,crw,7,2017-06-27T20:00:00Z,66.43909915255892,5.8120756364158055,7395.966686426673,643.7858480606105
M-130,crw,7,2017-06-28T20:00:00Z,66.23288856690615,5.844089289132388,7373.011429035625,647.3443727439294
M-130,crw,7,2017-06-29T20:00:00Z,65.96915591562056,5.85896770975149,7343.652844588953,648.998275604618
M-130,crw,7,2017-06-30T20:00:00Z,65.7271053559125,5.891187322570774,7316.707899536024,652.5799991460854
M-130,crw,7,2017-07-01T20:00:00Z,65.57507870784558,5.944129636489296,7299.784370486206,658.4658390877914
M-130,crw,7,2017-07-02T20:00:00Z,65.50057970828286,5.862741561631824,7291.491179790275,649.417788545455
